ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Product Type","Shipping Class","Product Visibility","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product categories","Product Tags",Make,Model,Listing,Year,Engine,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
14909,"Koni Active Dampers - 8245-1371","<ul>
  <li>Koni Active Dampers - 8245-1371 Dampers (Part No</li>
  <li>8245-1371)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Exclusions: Excl</li>
  <li>3.5iS, Excl</li>
  <li>VDC</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni Active Dampers - 8245-1371 dampers – fits 1+ vehicles. PN 8245-1371.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-active-dampers-8245-1371/,0,8245-1371,126.996,126.996,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8245-1371.webp,8245-1371,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8245-1371.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-active-dampers-8245-1371,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14910,"Koni Active Dampers - BM-SA1647","<ul>
  <li>Koni Active Dampers - BM-SA1647 Dampers (Part No</li>
  <li>BM-SA1647)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Exclusions: Excl</li>
  <li>3.5iS, Excl</li>
  <li>VDC</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni Active Dampers - BM-SA1647 dampers – fits 1+ vehicles. PN BM-SA1647.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-active-dampers-bm-sa1647/,0,BM-SA1647,635.46,635.46,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-active-dampers-bm-sa1647,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14911,"Koni Classic Red Dampers - 8040-1087","<ul>
  <li>Koni Classic Red Dampers - 8040-1087 Dampers (Part No</li>
  <li>8040-1087)</li>
  <li>Position: Front-Left-Side</li>
  <li>Compatible with 42 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - 8040-1087 dampers – fits 42+ vehicles. PN 8040-1087.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-8040-1087/,0,8040-1087,98.436,98.436,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8040-1087.webp,8040-1087,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8040-1087.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-8040-1087,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14912,"Koni Classic Red Dampers - 8040-1088","<ul>
  <li>Koni Classic Red Dampers - 8040-1088 Dampers (Part No</li>
  <li>8040-1088)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Compatible with 37 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - 8040-1088 dampers – fits 37+ vehicles. PN 8040-1088.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-8040-1088/,0,8040-1088,139.236,139.236,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8040-1088.webp,8040-1088,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8040-1088.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-8040-1088,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14913,"Koni Classic Red Dampers - CH-CL1015","<ul>
  <li>Koni Classic Red Dampers - CH-CL1015 Dampers (Part No</li>
  <li>CH-CL1015)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Compatible with 33 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - CH-CL1015 dampers – fits 33+ vehicles. PN CH-CL1015.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-ch-cl1015/,0,CH-CL1015,475.32,475.32,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-ch-cl1015,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14914,"Koni Active Dampers - 8745-1010L","<ul>
  <li>Koni Active Dampers - 8745-1010L Dampers (Part No</li>
  <li>8745-1010L)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Aero</li>
  <li>Exclusions: Excl</li>
  <li>4 wheel drive</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni Active Dampers - 8745-1010L dampers – fits 5+ vehicles. PN 8745-1010L.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-active-dampers-8745-1010l/,0,8745-1010L,198.396,198.396,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8745-1010l.webp,8745-1010l,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8745-1010l.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-active-dampers-8745-1010l,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14915,"Koni Active Dampers - 8745-1010R","<ul>
  <li>Koni Active Dampers - 8745-1010R Dampers (Part No</li>
  <li>8745-1010R)</li>
  <li>Position: Front-Right-Side</li>
  <li>Inclusions: Incl</li>
  <li>Aero</li>
  <li>Exclusions: Excl</li>
  <li>4 wheel drive</li>
  <li>Compatible with 7 vehicle variants (see fitment list)</li>
</ul>","Koni Active Dampers - 8745-1010R dampers – fits 7+ vehicles. PN 8745-1010R.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-active-dampers-8745-1010r/,0,8745-1010R,198.396,198.396,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8745-1010r.webp,8745-1010r,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8745-1010r.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-active-dampers-8745-1010r,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14916,"Koni Active Dampers - 8245-1011","<ul>
  <li>Koni Active Dampers - 8245-1011 Dampers (Part No</li>
  <li>8245-1011)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Aero</li>
  <li>Exclusions: Excl</li>
  <li>4 wheel drive</li>
  <li>Compatible with 8 vehicle variants (see fitment list)</li>
</ul>","Koni Active Dampers - 8245-1011 dampers – fits 8+ vehicles. PN 8245-1011.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-active-dampers-8245-1011/,0,8245-1011,112.716,112.716,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8245-1011.webp,8245-1011,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8245-1011.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-active-dampers-8245-1011,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14917,"Koni Active Dampers - SA-SA1304","<ul>
  <li>Koni Active Dampers - SA-SA1304 Dampers (Part No</li>
  <li>SA-SA1304)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Inclusions: Incl</li>
  <li>Aero</li>
  <li>Exclusions: Excl</li>
  <li>4 wheel drive</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni Active Dampers - SA-SA1304 dampers – fits 5+ vehicles. PN SA-SA1304.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-active-dampers-sa-sa1304/,0,SA-SA1304,622.2,622.2,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-active-dampers-sa-sa1304,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14918,"Koni LT Series - 8850-1031","<ul>
  <li>Koni LT Series - 8850-1031 Dampers (Part No</li>
  <li>8850-1031)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>LS, LT, WT, LTZ & Z71</li>
  <li>Compatible with 6 vehicle variants (see fitment list)</li>
</ul>","Koni LT Series - 8850-1031 dampers – fits 6+ vehicles. PN 8850-1031.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-lt-series-8850-1031/,0,8850-1031,78.54,78.54,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-lt-series-8850-1031,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14919,"Koni LT Series - 8850-1029","<ul>
  <li>Koni LT Series - 8850-1029 Dampers (Part No</li>
  <li>8850-1029)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>LS, LT, WT, LTZ & Z71</li>
  <li>Compatible with 6 vehicle variants (see fitment list)</li>
</ul>","Koni LT Series - 8850-1029 dampers – fits 6+ vehicles. PN 8850-1029.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-lt-series-8850-1029/,0,8850-1029,76.5,76.5,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-lt-series-8850-1029,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14920,"Koni LT Series - 8850-1035","<ul>
  <li>Koni LT Series - 8850-1035 Dampers (Part No</li>
  <li>8850-1035)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>DLS, LT, WT, SLT, SLE, LTZ, Denali & Z71</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni LT Series - 8850-1035 dampers – fits 5+ vehicles. PN 8850-1035.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-lt-series-8850-1035/,0,8850-1035,81.6,81.6,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-lt-series-8850-1035,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14921,"Koni LT Series - 8850-1033","<ul>
  <li>Koni LT Series - 8850-1033 Dampers (Part No</li>
  <li>8850-1033)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>DLS, LT, WT, SLT, SLE, LTZ, Denali & Z71</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni LT Series - 8850-1033 dampers – fits 5+ vehicles. PN 8850-1033.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-lt-series-8850-1033/,0,8850-1033,79.56,79.56,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-lt-series-8850-1033,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14922,"Koni Sport Dampers - 8741-1030SPORT","<ul>
  <li>Koni Sport Dampers - 8741-1030SPORT Dampers (Part No</li>
  <li>8741-1030SPORT)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 8741-1030SPORT dampers – fits 3+ vehicles. PN 8741-1030SPORT.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-8741-1030sport/,0,8741-1030SPORT,308.04,308.04,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8741-1030sport.webp,8741-1030sport,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8741-1030sport.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-8741-1030sport,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14923,"Koni Sport Dampers - 30-1265SPORT","<ul>
  <li>Koni Sport Dampers - 30-1265SPORT Dampers (Part No</li>
  <li>30-1265SPORT)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 30-1265SPORT dampers – fits 3+ vehicles. PN 30-1265SPORT.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-30-1265sport/,0,30-1265SPORT,156.06,156.06,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/30-1265sport.webp,30-1265sport,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/30-1265sport.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-30-1265sport,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14924,"Koni Sport Dampers - PO-SP1448","<ul>
  <li>Koni Sport Dampers - PO-SP1448 Dampers (Part No</li>
  <li>PO-SP1448)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - PO-SP1448 dampers – fits 2+ vehicles. PN PO-SP1448.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-po-sp1448/,0,PO-SP1448,928.2,928.2,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-po-sp1448,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14925,"Koni Classic Red Dampers - 80-1914","<ul>
  <li>Koni Classic Red Dampers - 80-1914 Dampers (Part No</li>
  <li>80-1914)</li>
  <li>Position: Front-Left-Side</li>
  <li>Compatible with 5 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - 80-1914 dampers – fits 5+ vehicles. PN 80-1914.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-80-1914/,0,80-1914,142.8,142.8,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-1914.webp,80-1914,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-1914.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-80-1914,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14926,"Koni Classic Red Dampers - 80-1915","<ul>
  <li>Koni Classic Red Dampers - 80-1915 Dampers (Part No</li>
  <li>80-1915)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - 80-1915 dampers – fits 2+ vehicles. PN 80-1915.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-80-1915/,0,80-1915,135.66,135.66,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-1915.webp,80-1915,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-1915.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-80-1915,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14927,"Koni Classic Red Dampers - PN-CL1477","<ul>
  <li>Koni Classic Red Dampers - PN-CL1477 Dampers (Part No</li>
  <li>PN-CL1477)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - PN-CL1477 dampers – fits 2+ vehicles. PN PN-CL1477.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-pn-cl1477/,0,PN-CL1477,556.92,556.92,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-pn-cl1477,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14928,"Koni Classic Red Dampers - 80-1953","<ul>
  <li>Koni Classic Red Dampers - 80-1953 Dampers (Part No</li>
  <li>80-1953)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - 80-1953 dampers – fits 2+ vehicles. PN 80-1953.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-80-1953/,0,80-1953,159.12,159.12,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-1953.webp,80-1953,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-1953.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-80-1953,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14929,"Koni Classic Red Dampers - PN-CL1478","<ul>
  <li>Koni Classic Red Dampers - PN-CL1478 Dampers (Part No</li>
  <li>PN-CL1478)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - PN-CL1478 dampers – fits 2+ vehicles. PN PN-CL1478.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-pn-cl1478/,0,PN-CL1478,603.84,603.84,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-pn-cl1478,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14930,"Koni Classic Red Dampers - 8040-1017","<ul>
  <li>Koni Classic Red Dampers - 8040-1017 Dampers (Part No</li>
  <li>8040-1017)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - 8040-1017 dampers – fits 2+ vehicles. PN 8040-1017.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-8040-1017/,0,8040-1017,114.24,114.24,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8040-1017.webp,8040-1017,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8040-1017.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-8040-1017,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14931,"Koni Classic Red Dampers - 8040-1018","<ul>
  <li>Koni Classic Red Dampers - 8040-1018 Dampers (Part No</li>
  <li>8040-1018)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - 8040-1018 dampers – fits 2+ vehicles. PN 8040-1018.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-8040-1018/,0,8040-1018,116.28,116.28,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8040-1018.webp,8040-1018,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8040-1018.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-8040-1018,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14932,"Koni Classic Red Dampers - PN-CL1504","<ul>
  <li>Koni Classic Red Dampers - PN-CL1504 Dampers (Part No</li>
  <li>PN-CL1504)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Classic Red Dampers - PN-CL1504 dampers – fits 2+ vehicles. PN PN-CL1504.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-classic-red-dampers-pn-cl1504/,0,PN-CL1504,461.04,461.04,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-classic-red-dampers-pn-cl1504,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14933,"Koni STR.T Dampers - 8250-1005","<ul>
  <li>Koni STR.T Dampers - 8250-1005 Dampers (Part No</li>
  <li>8250-1005)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8250-1005 dampers – fits 2+ vehicles. PN 8250-1005.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8250-1005/,0,8250-1005,115.26,115.26,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1005.webp,8250-1005,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1005.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8250-1005,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14934,"Koni STR.T Dampers - 8250-1006","<ul>
  <li>Koni STR.T Dampers - 8250-1006 Dampers (Part No</li>
  <li>8250-1006)</li>
  <li>Position: Rear-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - 8250-1006 dampers – fits 2+ vehicles. PN 8250-1006.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-8250-1006/,0,8250-1006,104.04,104.04,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1006.webp,8250-1006,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8250-1006.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-8250-1006,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14935,"Koni STR.T Dampers - CH-ST1321","<ul>
  <li>Koni STR.T Dampers - CH-ST1321 Dampers (Part No</li>
  <li>CH-ST1321)</li>
  <li>Position: Full Set ( 4 dampers )</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni STR.T Dampers - CH-ST1321 dampers – fits 2+ vehicles. PN CH-ST1321.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-str-t-dampers-ch-st1321/,0,CH-ST1321,438.6,438.6,,instock,,,0,simple,,,,,,,,,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-str-t-dampers-ch-st1321,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14936,"Koni Sport Dampers - 8241-1139SPORT","<ul>
  <li>Koni Sport Dampers - 8241-1139SPORT Dampers (Part No</li>
  <li>8241-1139SPORT)</li>
  <li>Position: Front-Left-Side</li>
  <li>Inclusions: Incl</li>
  <li>Trans-Am</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni Sport Dampers - 8241-1139SPORT dampers – fits 2+ vehicles. PN 8241-1139SPORT.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-sport-dampers-8241-1139sport/,0,8241-1139SPORT,369.24,369.24,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8241-1139sport.webp,8241-1139sport,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/8241-1139sport.webp,,Koni,Dampers|Koni,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-sport-dampers-8241-1139sport,,default,0,0,closed,open,2025-07-08,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
